ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD;total
2010;Suba;37;MASCULINO;CONTRIBUTIVO;151
2010;Suba;37;MASCULINO;EXCEPCION;5
2010;Suba;37;MASCULINO;NO ASEGURADO;16
2010;Suba;37;MASCULINO;SUBSIDIADO;8
2010;Suba;38;FEMENINO;CONTRIBUTIVO;131
2010;Suba;38;FEMENINO;ESPECIAL;1
2010;Suba;38;FEMENINO;EXCEPCION;5
2010;Suba;38;FEMENINO;NO ASEGURADO;8
2010;Suba;38;FEMENINO;SIN INFORMACION;1
2010;Suba;38;FEMENINO;SUBSIDIADO;11
2010;Suba;38;MASCULINO;CONTRIBUTIVO;122
2010;Suba;38;MASCULINO;EXCEPCION;2
2010;Suba;38;MASCULINO;NO ASEGURADO;8
2010;Suba;38;MASCULINO;SUBSIDIADO;10
2010;Suba;39;FEMENINO;CONTRIBUTIVO;76
2010;Suba;39;FEMENINO;EXCEPCION;5
2010;Suba;39;FEMENINO;NO ASEGURADO;10
2010;Suba;39;FEMENINO;SUBSIDIADO;7
2010;Suba;39;MASCULINO;CONTRIBUTIVO;97
2010;Suba;39;MASCULINO;EXCEPCION;2
2010;Suba;39;MASCULINO;NO ASEGURADO;9
2010;Suba;39;MASCULINO;SUBSIDIADO;11
2010;Suba;40;FEMENINO;CONTRIBUTIVO;62
2010;Suba;40;FEMENINO;EXCEPCION;2
2010;Suba;40;FEMENINO;NO ASEGURADO;5
2010;Suba;40;FEMENINO;SUBSIDIADO;1
2010;Suba;40;MASCULINO;CONTRIBUTIVO;75
2010;Suba;40;MASCULINO;EXCEPCION;1
2010;Suba;40;MASCULINO;NO ASEGURADO;5
2010;Suba;40;MASCULINO;SUBSIDIADO;12
2010;Suba;41;FEMENINO;CONTRIBUTIVO;42
2010;Suba;41;FEMENINO;ESPECIAL;1
2010;Suba;41;FEMENINO;EXCEPCION;1
2010;Suba;41;FEMENINO;NO ASEGURADO;8
2010;Suba;41;FEMENINO;SUBSIDIADO;4
2010;Suba;41;MASCULINO;CONTRIBUTIVO;32
2010;Suba;41;MASCULINO;EXCEPCION;5
2010;Suba;41;MASCULINO;NO ASEGURADO;11
2010;Suba;41;MASCULINO;SUBSIDIADO;1
2010;Suba;42;FEMENINO;CONTRIBUTIVO;32
2010;Suba;42;FEMENINO;EXCEPCION;1
2010;Suba;42;FEMENINO;NO ASEGURADO;6
2010;Suba;42;FEMENINO;SUBSIDIADO;5
2010;Suba;42;MASCULINO;CONTRIBUTIVO;38
2010;Suba;42;MASCULINO;NO ASEGURADO;6
2010;Suba;42;MASCULINO;SUBSIDIADO;6
2010;Suba;43;FEMENINO;CONTRIBUTIVO;13
2010;Suba;43;FEMENINO;NO ASEGURADO;3
2010;Suba;43;FEMENINO;SUBSIDIADO;4
2010;Suba;43;MASCULINO;CONTRIBUTIVO;13
2010;Suba;43;MASCULINO;EXCEPCION;3
2010;Suba;43;MASCULINO;NO ASEGURADO;1
2010;Suba;43;MASCULINO;SUBSIDIADO;3
2010;Suba;44;FEMENINO;CONTRIBUTIVO;8
2010;Suba;44;FEMENINO;EXCEPCION;2
2010;Suba;44;FEMENINO;NO ASEGURADO;5
2010;Suba;44;FEMENINO;SUBSIDIADO;1
2010;Suba;44;MASCULINO;CONTRIBUTIVO;15
2010;Suba;44;MASCULINO;ESPECIAL;1
2010;Suba;44;MASCULINO;NO ASEGURADO;5
2010;Suba;44;MASCULINO;SUBSIDIADO;2
2010;Suba;45;FEMENINO;CONTRIBUTIVO;7
2010;Suba;45;FEMENINO;EXCEPCION;2
2010;Suba;45;FEMENINO;SUBSIDIADO;2
2010;Suba;45;MASCULINO;CONTRIBUTIVO;9
2010;Suba;45;MASCULINO;EXCEPCION;1
2010;Suba;46;FEMENINO;CONTRIBUTIVO;2
2010;Suba;46;MASCULINO;CONTRIBUTIVO;6
2010;Suba;46;MASCULINO;SUBSIDIADO;1
2010;Suba;47;MASCULINO;CONTRIBUTIVO;4
2010;Suba;48;FEMENINO;CONTRIBUTIVO;1
2010;Suba;48;FEMENINO;SUBSIDIADO;2
2010;Suba;48;MASCULINO;CONTRIBUTIVO;1
2010;Suba;49;FEMENINO;CONTRIBUTIVO;1
2010;Suba;49;MASCULINO;CONTRIBUTIVO;2
2010;Suba;49;MASCULINO;NO ASEGURADO;1
2010;Suba;51;FEMENINO;CONTRIBUTIVO;1
2010;Suba;51;FEMENINO;NO ASEGURADO;1
2010;Suba;52;MASCULINO;CONTRIBUTIVO;1
2010;Suba;53;MASCULINO;CONTRIBUTIVO;1
2010;Sumapaz;17;MASCULINO;NO ASEGURADO;1
2010;Sumapaz;17;MASCULINO;SUBSIDIADO;1
2010;Sumapaz;18;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;18;MASCULINO;CONTRIBUTIVO;1
2010;Sumapaz;18;MASCULINO;SUBSIDIADO;2
2010;Sumapaz;19;FEMENINO;CONTRIBUTIVO;1
2010;Sumapaz;20;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;22;FEMENINO;SUBSIDIADO;2
2010;Sumapaz;22;MASCULINO;SUBSIDIADO;1
2010;Sumapaz;23;FEMENINO;CONTRIBUTIVO;3
2010;Sumapaz;23;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;23;MASCULINO;SUBSIDIADO;2
2010;Sumapaz;24;FEMENINO;CONTRIBUTIVO;2
2010;Sumapaz;24;MASCULINO;CONTRIBUTIVO;1
2010;Sumapaz;24;MASCULINO;SUBSIDIADO;2
2010;Sumapaz;25;FEMENINO;CONTRIBUTIVO;1
2010;Sumapaz;25;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;26;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;26;MASCULINO;SUBSIDIADO;1
2010;Sumapaz;27;FEMENINO;CONTRIBUTIVO;1
2010;Sumapaz;29;MASCULINO;SUBSIDIADO;1
2010;Sumapaz;32;FEMENINO;SUBSIDIADO;1
2010;Sumapaz;35;MASCULINO;NO ASEGURADO;1
2010;Sumapaz;35;MASCULINO;SUBSIDIADO;1
2010;Sumapaz;38;FEMENINO;SUBSIDIADO;2
2010;Sumapaz;39;MASCULINO;CONTRIBUTIVO;1
2010;Sumapaz;40;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;13;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;14;MASCULINO;CONTRIBUTIVO;1
2010;Teusaquillo;15;FEMENINO;NO ASEGURADO;1
2010;Teusaquillo;15;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;16;FEMENINO;CONTRIBUTIVO;2
2010;Teusaquillo;16;FEMENINO;EXCEPCION;1
2010;Teusaquillo;16;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;16;MASCULINO;CONTRIBUTIVO;3
2010;Teusaquillo;17;FEMENINO;CONTRIBUTIVO;7
2010;Teusaquillo;17;FEMENINO;NO ASEGURADO;2
2010;Teusaquillo;17;MASCULINO;CONTRIBUTIVO;5
2010;Teusaquillo;17;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;17;MASCULINO;SUBSIDIADO;2
2010;Teusaquillo;18;FEMENINO;CONTRIBUTIVO;9
2010;Teusaquillo;18;FEMENINO;EXCEPCION;1
2010;Teusaquillo;18;FEMENINO;SUBSIDIADO;2
2010;Teusaquillo;18;MASCULINO;CONTRIBUTIVO;5
2010;Teusaquillo;18;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;19;FEMENINO;CONTRIBUTIVO;6
2010;Teusaquillo;19;FEMENINO;NO ASEGURADO;3
2010;Teusaquillo;19;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;19;MASCULINO;CONTRIBUTIVO;9
2010;Teusaquillo;19;MASCULINO;EXCEPCION;1
2010;Teusaquillo;19;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;19;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;20;FEMENINO;CONTRIBUTIVO;12
2010;Teusaquillo;20;FEMENINO;EXCEPCION;1
2010;Teusaquillo;20;FEMENINO;NO ASEGURADO;2
2010;Teusaquillo;20;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;20;MASCULINO;CONTRIBUTIVO;19
2010;Teusaquillo;20;MASCULINO;EXCEPCION;2
2010;Teusaquillo;20;MASCULINO;NO ASEGURADO;3
2010;Teusaquillo;20;MASCULINO;SUBSIDIADO;2
2010;Teusaquillo;21;FEMENINO;CONTRIBUTIVO;17
2010;Teusaquillo;21;FEMENINO;EXCEPCION;1
2010;Teusaquillo;21;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;21;MASCULINO;CONTRIBUTIVO;17
2010;Teusaquillo;21;MASCULINO;ESPECIAL;1
2010;Teusaquillo;21;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;21;MASCULINO;SUBSIDIADO;3
2010;Teusaquillo;22;FEMENINO;CONTRIBUTIVO;18
2010;Teusaquillo;22;FEMENINO;EXCEPCION;1
2010;Teusaquillo;22;FEMENINO;NO ASEGURADO;4
2010;Teusaquillo;22;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;22;MASCULINO;CONTRIBUTIVO;17
2010;Teusaquillo;22;MASCULINO;EXCEPCION;1
2010;Teusaquillo;22;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;23;FEMENINO;CONTRIBUTIVO;15
2010;Teusaquillo;23;FEMENINO;NO ASEGURADO;2
2010;Teusaquillo;23;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;23;MASCULINO;CONTRIBUTIVO;23
2010;Teusaquillo;23;MASCULINO;NO ASEGURADO;3
2010;Teusaquillo;23;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;24;FEMENINO;CONTRIBUTIVO;24
2010;Teusaquillo;24;FEMENINO;ESPECIAL;1
2010;Teusaquillo;24;FEMENINO;NO ASEGURADO;1
2010;Teusaquillo;24;FEMENINO;SUBSIDIADO;2
2010;Teusaquillo;24;MASCULINO;CONTRIBUTIVO;26
2010;Teusaquillo;24;MASCULINO;EXCEPCION;1
2010;Teusaquillo;25;FEMENINO;CONTRIBUTIVO;22
2010;Teusaquillo;25;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;25;MASCULINO;CONTRIBUTIVO;22
2010;Teusaquillo;25;MASCULINO;EXCEPCION;2
2010;Teusaquillo;25;MASCULINO;NO ASEGURADO;2
2010;Teusaquillo;26;FEMENINO;CONTRIBUTIVO;23
2010;Teusaquillo;26;FEMENINO;EXCEPCION;1
2010;Teusaquillo;26;FEMENINO;SUBSIDIADO;3
2010;Teusaquillo;26;MASCULINO;CONTRIBUTIVO;21
2010;Teusaquillo;26;MASCULINO;NO ASEGURADO;4
2010;Teusaquillo;26;MASCULINO;SUBSIDIADO;3
2010;Teusaquillo;27;FEMENINO;CONTRIBUTIVO;29
2010;Teusaquillo;27;FEMENINO;EXCEPCION;2
2010;Teusaquillo;27;FEMENINO;NO ASEGURADO;1
2010;Teusaquillo;27;MASCULINO;CONTRIBUTIVO;29
2010;Teusaquillo;27;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;27;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;28;FEMENINO;CONTRIBUTIVO;24
2010;Teusaquillo;28;FEMENINO;EXCEPCION;1
2010;Teusaquillo;28;FEMENINO;NO ASEGURADO;1
2010;Teusaquillo;28;MASCULINO;CONTRIBUTIVO;23
2010;Teusaquillo;28;MASCULINO;EXCEPCION;1
2010;Teusaquillo;28;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;29;FEMENINO;CONTRIBUTIVO;39
2010;Teusaquillo;29;MASCULINO;CONTRIBUTIVO;41
2010;Teusaquillo;29;MASCULINO;ESPECIAL;1
2010;Teusaquillo;29;MASCULINO;EXCEPCION;1
2010;Teusaquillo;30;FEMENINO;CONTRIBUTIVO;36
2010;Teusaquillo;30;FEMENINO;ESPECIAL;1
2010;Teusaquillo;30;FEMENINO;EXCEPCION;1
2010;Teusaquillo;30;FEMENINO;NO ASEGURADO;1
2010;Teusaquillo;30;MASCULINO;CONTRIBUTIVO;29
2010;Teusaquillo;30;MASCULINO;ESPECIAL;1
2010;Teusaquillo;30;MASCULINO;SUBSIDIADO;1
2010;Teusaquillo;31;FEMENINO;CONTRIBUTIVO;29
2010;Teusaquillo;31;FEMENINO;EXCEPCION;2
2010;Teusaquillo;31;FEMENINO;NO ASEGURADO;3
2010;Teusaquillo;31;MASCULINO;CONTRIBUTIVO;37
2010;Teusaquillo;31;MASCULINO;ESPECIAL;1
2010;Teusaquillo;31;MASCULINO;EXCEPCION;3
2010;Teusaquillo;31;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;31;MASCULINO;SUBSIDIADO;2
2010;Teusaquillo;32;FEMENINO;CONTRIBUTIVO;36
2010;Teusaquillo;32;FEMENINO;EXCEPCION;1
2010;Teusaquillo;32;MASCULINO;CONTRIBUTIVO;33
2010;Teusaquillo;32;MASCULINO;EXCEPCION;2
2010;Teusaquillo;33;FEMENINO;CONTRIBUTIVO;39
2010;Teusaquillo;33;FEMENINO;ESPECIAL;1
2010;Teusaquillo;33;FEMENINO;EXCEPCION;1
2010;Teusaquillo;33;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;33;MASCULINO;CONTRIBUTIVO;31
2010;Teusaquillo;33;MASCULINO;ESPECIAL;2
2010;Teusaquillo;33;MASCULINO;EXCEPCION;1
2010;Teusaquillo;33;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;34;FEMENINO;CONTRIBUTIVO;38
2010;Teusaquillo;34;FEMENINO;ESPECIAL;1
2010;Teusaquillo;34;FEMENINO;EXCEPCION;1
2010;Teusaquillo;34;FEMENINO;SUBSIDIADO;1
2010;Teusaquillo;34;MASCULINO;CONTRIBUTIVO;26
2010;Teusaquillo;34;MASCULINO;ESPECIAL;2
2010;Teusaquillo;34;MASCULINO;EXCEPCION;1
2010;Teusaquillo;34;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;35;FEMENINO;CONTRIBUTIVO;20
2010;Teusaquillo;35;MASCULINO;CONTRIBUTIVO;30
2010;Teusaquillo;35;MASCULINO;ESPECIAL;1
2010;Teusaquillo;36;FEMENINO;CONTRIBUTIVO;22
2010;Teusaquillo;36;FEMENINO;EXCEPCION;2
2010;Teusaquillo;36;FEMENINO;SUBSIDIADO;3
2010;Teusaquillo;36;MASCULINO;CONTRIBUTIVO;25
2010;Teusaquillo;36;MASCULINO;EXCEPCION;2
2010;Teusaquillo;37;FEMENINO;CONTRIBUTIVO;20
2010;Teusaquillo;37;FEMENINO;EXCEPCION;1
2010;Teusaquillo;37;FEMENINO;SUBSIDIADO;2
2010;Teusaquillo;37;MASCULINO;CONTRIBUTIVO;23
2010;Teusaquillo;37;MASCULINO;ESPECIAL;1
2010;Teusaquillo;37;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;38;FEMENINO;CONTRIBUTIVO;15
2010;Teusaquillo;38;FEMENINO;EXCEPCION;1
2010;Teusaquillo;38;MASCULINO;CONTRIBUTIVO;23
2010;Teusaquillo;38;MASCULINO;EXCEPCION;3
2010;Teusaquillo;39;FEMENINO;CONTRIBUTIVO;11
2010;Teusaquillo;39;FEMENINO;EXCEPCION;1
2010;Teusaquillo;39;MASCULINO;CONTRIBUTIVO;7
2010;Teusaquillo;39;MASCULINO;EXCEPCION;1
2010;Teusaquillo;39;MASCULINO;SUBSIDIADO;2
2010;Teusaquillo;40;FEMENINO;CONTRIBUTIVO;11
2010;Teusaquillo;40;MASCULINO;CONTRIBUTIVO;12
2010;Teusaquillo;41;FEMENINO;CONTRIBUTIVO;3
2010;Teusaquillo;41;MASCULINO;CONTRIBUTIVO;4
2010;Teusaquillo;41;MASCULINO;EXCEPCION;1
2010;Teusaquillo;42;FEMENINO;CONTRIBUTIVO;4
2010;Teusaquillo;42;MASCULINO;CONTRIBUTIVO;2
2010;Teusaquillo;42;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;43;FEMENINO;CONTRIBUTIVO;2
2010;Teusaquillo;43;MASCULINO;CONTRIBUTIVO;4
2010;Teusaquillo;43;MASCULINO;NO ASEGURADO;1
2010;Teusaquillo;44;FEMENINO;CONTRIBUTIVO;2
2010;Teusaquillo;44;MASCULINO;CONTRIBUTIVO;2
2010;Teusaquillo;45;MASCULINO;CONTRIBUTIVO;1
2010;Teusaquillo;47;FEMENINO;CONTRIBUTIVO;2
2010;Teusaquillo;47;MASCULINO;CONTRIBUTIVO;1
2010;Teusaquillo;48;MASCULINO;CONTRIBUTIVO;1
2010;Teusaquillo;50;FEMENINO;CONTRIBUTIVO;1
2010;Teusaquillo;51;MASCULINO;CONTRIBUTIVO;1
2010;Tunjuelito;13;FEMENINO;NO ASEGURADO;1
2010;Tunjuelito;14;FEMENINO;CONTRIBUTIVO;3
2010;Tunjuelito;14;FEMENINO;NO ASEGURADO;1
2010;Tunjuelito;14;FEMENINO;SUBSIDIADO;2
2010;Tunjuelito;14;MASCULINO;CONTRIBUTIVO;2
2010;Tunjuelito;14;MASCULINO;EXCEPCION;1
2010;Tunjuelito;14;MASCULINO;NO ASEGURADO;1
2010;Tunjuelito;14;MASCULINO;SUBSIDIADO;1
2010;Tunjuelito;15;FEMENINO;CONTRIBUTIVO;5
2010;Tunjuelito;15;FEMENINO;SUBSIDIADO;8
2010;Tunjuelito;15;MASCULINO;CONTRIBUTIVO;11
2010;Tunjuelito;15;MASCULINO;EXCEPCION;2
2010;Tunjuelito;15;MASCULINO;NO ASEGURADO;2
2010;Tunjuelito;15;MASCULINO;SUBSIDIADO;6
2010;Tunjuelito;16;FEMENINO;CONTRIBUTIVO;22
2010;Tunjuelito;16;FEMENINO;EXCEPCION;3
2010;Tunjuelito;16;FEMENINO;NO ASEGURADO;8
2010;Tunjuelito;16;FEMENINO;SUBSIDIADO;9
2010;Tunjuelito;16;MASCULINO;CONTRIBUTIVO;22
2010;Tunjuelito;16;MASCULINO;NO ASEGURADO;9
2010;Tunjuelito;16;MASCULINO;SUBSIDIADO;15
2010;Tunjuelito;17;FEMENINO;CONTRIBUTIVO;19
2010;Tunjuelito;17;FEMENINO;EXCEPCION;4
2010;Tunjuelito;17;FEMENINO;NO ASEGURADO;10
2010;Tunjuelito;17;FEMENINO;SUBSIDIADO;38
2010;Tunjuelito;17;MASCULINO;CONTRIBUTIVO;31
2010;Tunjuelito;17;MASCULINO;NO ASEGURADO;10
2010;Tunjuelito;17;MASCULINO;SUBSIDIADO;31
2010;Tunjuelito;18;FEMENINO;CONTRIBUTIVO;27
2010;Tunjuelito;18;FEMENINO;EXCEPCION;3
2010;Tunjuelito;18;FEMENINO;NO ASEGURADO;16
2010;Tunjuelito;18;FEMENINO;SUBSIDIADO;29
2010;Tunjuelito;18;MASCULINO;CONTRIBUTIVO;23
2010;Tunjuelito;18;MASCULINO;EXCEPCION;3
2010;Tunjuelito;18;MASCULINO;NO ASEGURADO;30
2010;Tunjuelito;18;MASCULINO;SUBSIDIADO;29
2010;Tunjuelito;19;FEMENINO;CONTRIBUTIVO;42
2010;Tunjuelito;19;FEMENINO;EXCEPCION;3
2010;Tunjuelito;19;FEMENINO;NO ASEGURADO;20
2010;Tunjuelito;19;FEMENINO;SUBSIDIADO;30
2010;Tunjuelito;19;MASCULINO;CONTRIBUTIVO;39
2010;Tunjuelito;19;MASCULINO;EXCEPCION;1
2010;Tunjuelito;19;MASCULINO;NO ASEGURADO;25
2010;Tunjuelito;19;MASCULINO;SUBSIDIADO;32
2010;Tunjuelito;20;FEMENINO;CONTRIBUTIVO;31
2010;Tunjuelito;20;FEMENINO;EXCEPCION;5
2010;Tunjuelito;20;FEMENINO;NO ASEGURADO;20
2010;Tunjuelito;20;FEMENINO;SUBSIDIADO;39
2010;Tunjuelito;20;MASCULINO;CONTRIBUTIVO;49
2010;Tunjuelito;20;MASCULINO;EXCEPCION;3
2010;Tunjuelito;20;MASCULINO;NO ASEGURADO;26
2010;Tunjuelito;20;MASCULINO;SUBSIDIADO;41
2010;Tunjuelito;21;FEMENINO;CONTRIBUTIVO;56
2010;Tunjuelito;21;FEMENINO;EXCEPCION;2
2010;Tunjuelito;21;FEMENINO;NO ASEGURADO;15
2010;Tunjuelito;21;FEMENINO;SUBSIDIADO;29
2010;Tunjuelito;21;MASCULINO;CONTRIBUTIVO;54
2010;Tunjuelito;21;MASCULINO;EXCEPCION;7
2010;Tunjuelito;21;MASCULINO;NO ASEGURADO;15
2010;Tunjuelito;21;MASCULINO;SUBSIDIADO;30
2010;Tunjuelito;22;FEMENINO;CONTRIBUTIVO;45
2010;Tunjuelito;22;FEMENINO;EXCEPCION;6
2010;Tunjuelito;22;FEMENINO;NO ASEGURADO;17
2010;Tunjuelito;22;FEMENINO;SUBSIDIADO;23
2010;Tunjuelito;22;MASCULINO;CONTRIBUTIVO;45
2010;Tunjuelito;22;MASCULINO;EXCEPCION;3
2010;Tunjuelito;22;MASCULINO;NO ASEGURADO;12
2010;Tunjuelito;22;MASCULINO;SIN INFORMACION;1
2010;Tunjuelito;22;MASCULINO;SUBSIDIADO;26
2010;Tunjuelito;23;FEMENINO;CONTRIBUTIVO;58
2010;Tunjuelito;23;FEMENINO;EXCEPCION;1
2010;Tunjuelito;23;FEMENINO;NO ASEGURADO;17
2010;Tunjuelito;23;FEMENINO;SUBSIDIADO;26
2010;Tunjuelito;23;MASCULINO;CONTRIBUTIVO;49
2010;Tunjuelito;23;MASCULINO;EXCEPCION;4
2010;Tunjuelito;23;MASCULINO;NO ASEGURADO;18
2010;Tunjuelito;23;MASCULINO;SUBSIDIADO;25
2010;Tunjuelito;24;FEMENINO;CONTRIBUTIVO;52
2010;Tunjuelito;24;FEMENINO;EXCEPCION;6
2010;Tunjuelito;24;FEMENINO;NO ASEGURADO;10
2010;Tunjuelito;24;FEMENINO;SUBSIDIADO;22
2010;Tunjuelito;24;MASCULINO;CONTRIBUTIVO;55
2010;Tunjuelito;24;MASCULINO;ESPECIAL;1
2010;Tunjuelito;24;MASCULINO;EXCEPCION;5
2010;Tunjuelito;24;MASCULINO;NO ASEGURADO;10
2010;Tunjuelito;24;MASCULINO;SUBSIDIADO;18
2010;Tunjuelito;25;FEMENINO;CONTRIBUTIVO;57
2010;Tunjuelito;25;FEMENINO;EXCEPCION;8
2010;Tunjuelito;25;FEMENINO;NO ASEGURADO;6
2010;Tunjuelito;25;FEMENINO;SUBSIDIADO;17
2010;Tunjuelito;25;MASCULINO;CONTRIBUTIVO;56
2010;Tunjuelito;25;MASCULINO;EXCEPCION;4
2010;Tunjuelito;25;MASCULINO;NO ASEGURADO;12
2010;Tunjuelito;25;MASCULINO;SUBSIDIADO;20
2010;Tunjuelito;26;FEMENINO;CONTRIBUTIVO;47
2010;Tunjuelito;26;FEMENINO;EXCEPCION;4
2010;Tunjuelito;26;FEMENINO;NO ASEGURADO;7
2010;Tunjuelito;26;FEMENINO;SUBSIDIADO;15
2010;Tunjuelito;26;MASCULINO;CONTRIBUTIVO;66
2010;Tunjuelito;26;MASCULINO;EXCEPCION;9
2010;Tunjuelito;26;MASCULINO;NO ASEGURADO;10
2010;Tunjuelito;26;MASCULINO;SUBSIDIADO;14
2010;Tunjuelito;27;FEMENINO;CONTRIBUTIVO;47
2010;Tunjuelito;27;FEMENINO;EXCEPCION;7
2010;Tunjuelito;27;FEMENINO;NO ASEGURADO;5
2010;Tunjuelito;27;FEMENINO;SUBSIDIADO;16
2010;Tunjuelito;27;MASCULINO;CONTRIBUTIVO;43
2010;Tunjuelito;27;MASCULINO;ESPECIAL;1
2010;Tunjuelito;27;MASCULINO;EXCEPCION;6
2010;Tunjuelito;27;MASCULINO;NO ASEGURADO;10
2010;Tunjuelito;27;MASCULINO;SUBSIDIADO;10
2010;Tunjuelito;28;FEMENINO;CONTRIBUTIVO;59
2010;Tunjuelito;28;FEMENINO;ESPECIAL;2
2010;Tunjuelito;28;FEMENINO;EXCEPCION;4
2010;Tunjuelito;28;FEMENINO;NO ASEGURADO;6
2010;Tunjuelito;28;FEMENINO;SUBSIDIADO;13
2010;Tunjuelito;28;MASCULINO;CONTRIBUTIVO;60
2010;Tunjuelito;28;MASCULINO;EXCEPCION;1
2010;Tunjuelito;28;MASCULINO;NO ASEGURADO;8
2010;Tunjuelito;28;MASCULINO;SUBSIDIADO;20
2010;Tunjuelito;29;FEMENINO;CONTRIBUTIVO;52
2010;Tunjuelito;29;FEMENINO;EXCEPCION;5
2010;Tunjuelito;29;FEMENINO;NO ASEGURADO;7
2010;Tunjuelito;29;FEMENINO;SUBSIDIADO;8
2010;Tunjuelito;29;MASCULINO;CONTRIBUTIVO;41
2010;Tunjuelito;29;MASCULINO;EXCEPCION;4
2010;Tunjuelito;29;MASCULINO;NO ASEGURADO;8
2010;Tunjuelito;29;MASCULINO;SUBSIDIADO;14
2010;Tunjuelito;30;FEMENINO;CONTRIBUTIVO;40
2010;Tunjuelito;30;FEMENINO;EXCEPCION;7
2010;Tunjuelito;30;FEMENINO;NO ASEGURADO;2
2010;Tunjuelito;30;FEMENINO;SUBSIDIADO;12
2010;Tunjuelito;30;MASCULINO;CONTRIBUTIVO;53
2010;Tunjuelito;30;MASCULINO;EXCEPCION;5
2010;Tunjuelito;30;MASCULINO;NO ASEGURADO;9
2010;Tunjuelito;30;MASCULINO;SUBSIDIADO;16
2010;Tunjuelito;31;FEMENINO;CONTRIBUTIVO;41
2010;Tunjuelito;31;FEMENINO;EXCEPCION;5
2010;Tunjuelito;31;FEMENINO;NO ASEGURADO;6
2010;Tunjuelito;31;FEMENINO;SUBSIDIADO;13
2010;Tunjuelito;31;MASCULINO;CONTRIBUTIVO;38
2010;Tunjuelito;31;MASCULINO;EXCEPCION;4
2010;Tunjuelito;31;MASCULINO;NO ASEGURADO;3
2010;Tunjuelito;31;MASCULINO;SUBSIDIADO;20
2010;Tunjuelito;32;FEMENINO;CONTRIBUTIVO;34
2010;Tunjuelito;32;FEMENINO;EXCEPCION;1
2010;Tunjuelito;32;FEMENINO;NO ASEGURADO;1
2010;Tunjuelito;32;FEMENINO;SUBSIDIADO;14
2010;Tunjuelito;32;MASCULINO;CONTRIBUTIVO;20
2010;Tunjuelito;32;MASCULINO;EXCEPCION;1
2010;Tunjuelito;32;MASCULINO;NO ASEGURADO;6
2010;Tunjuelito;32;MASCULINO;SUBSIDIADO;8
2010;Tunjuelito;33;FEMENINO;CONTRIBUTIVO;30
2010;Tunjuelito;33;FEMENINO;ESPECIAL;1
2010;Tunjuelito;33;FEMENINO;EXCEPCION;1
2010;Tunjuelito;33;FEMENINO;NO ASEGURADO;3
2010;Tunjuelito;33;FEMENINO;SUBSIDIADO;11
2010;Tunjuelito;33;MASCULINO;CONTRIBUTIVO;27
2010;Tunjuelito;33;MASCULINO;EXCEPCION;3
2010;Tunjuelito;33;MASCULINO;NO ASEGURADO;5
2010;Tunjuelito;33;MASCULINO;SUBSIDIADO;9
2010;Tunjuelito;34;FEMENINO;CONTRIBUTIVO;29
2010;Tunjuelito;34;FEMENINO;EXCEPCION;2
2010;Tunjuelito;34;FEMENINO;NO ASEGURADO;1
2010;Tunjuelito;34;FEMENINO;SUBSIDIADO;4
2010;Tunjuelito;34;MASCULINO;CONTRIBUTIVO;16
2010;Tunjuelito;34;MASCULINO;EXCEPCION;1
2010;Tunjuelito;34;MASCULINO;SUBSIDIADO;13
2010;Tunjuelito;35;FEMENINO;CONTRIBUTIVO;15
2010;Tunjuelito;35;FEMENINO;EXCEPCION;2
2010;Tunjuelito;35;FEMENINO;NO ASEGURADO;3
2010;Tunjuelito;35;FEMENINO;SUBSIDIADO;8
2010;Tunjuelito;35;MASCULINO;CONTRIBUTIVO;15
2010;Tunjuelito;35;MASCULINO;ESPECIAL;1
